,date,round_nr,throw_nr,dart_nr,prefix,score,value
11454,2023-02-04,1,24,1,S,20,20
11455,2023-02-04,1,24,2,S,5,5
11456,2023-02-04,1,24,3,S,20,20
11457,2023-02-04,1,25,1,S,20,20
11458,2023-02-04,1,25,2,S,20,20
11459,2023-02-04,1,25,3,S,20,20
11460,2023-02-04,1,26,1,S,3,3
11461,2023-02-04,1,26,2,S,19,19
11462,2023-02-04,1,26,3,S,7,7
11463,2023-02-04,1,27,1,S,20,20
11464,2023-02-04,1,27,2,T,1,3
11465,2023-02-04,1,27,3,S,5,5
11466,2023-02-04,1,28,1,S,20,20
11467,2023-02-04,1,28,2,S,20,20
11468,2023-02-04,1,28,3,D,20,40
11469,2023-02-04,1,29,1,S,12,12
11470,2023-02-04,1,29,2,S,20,20
11471,2023-02-04,1,29,3,D,20,40
11472,2023-02-04,1,30,1,S,19,19
11473,2023-02-04,1,30,2,T,19,57
11474,2023-02-04,1,30,3,S,19,19
11475,2023-02-04,1,31,1,T,1,3
11476,2023-02-04,1,31,2,T,1,3
11477,2023-02-04,1,31,3,S,20,20
11478,2023-02-04,1,32,1,T,1,3
11479,2023-02-04,1,32,2,T,5,15
11480,2023-02-04,1,32,3,S,1,1
11481,2023-02-04,1,33,1,T,5,15
11482,2023-02-04,1,33,2,T,1,3
11483,2023-02-04,1,33,3,D,20,40
11484,2023-02-04,2,1,1,T,20,60
11485,2023-02-04,2,1,2,S,5,5
11486,2023-02-04,2,1,3,D,5,10
11487,2023-02-04,2,2,1,T,5,15
11488,2023-02-04,2,2,2,S,20,20
11489,2023-02-04,2,2,3,S,5,5
11490,2023-02-04,2,3,1,S,1,1
11491,2023-02-04,2,3,2,S,20,20
11492,2023-02-04,2,3,3,S,20,20
11493,2023-02-04,2,4,1,T,20,60
11494,2023-02-04,2,4,2,S,5,5
11495,2023-02-04,2,4,3,S,20,20
11496,2023-02-04,2,5,1,S,1,1
11497,2023-02-04,2,5,2,S,1,1
11498,2023-02-04,2,5,3,S,20,20
11499,2023-02-04,2,6,1,S,19,19
11500,2023-02-04,2,6,2,S,19,19
11501,2023-02-04,2,6,3,T,3,9
11502,2023-02-04,2,7,1,S,20,20
11503,2023-02-04,2,7,2,S,20,20
11504,2023-02-04,2,7,3,D,5,10
11505,2023-02-04,2,8,1,S,19,19
11506,2023-02-04,2,8,2,S,3,3
11507,2023-02-04,2,8,3,S,7,7
11508,2023-02-04,2,9,1,T,20,60
11509,2023-02-04,2,9,2,S,20,20
11510,2023-02-04,2,9,3,T,20,60
11511,2023-02-04,2,10,1,S,20,20
11512,2023-02-04,2,10,2,S,1,1
11513,2023-02-04,2,10,3,D,5,10
11514,2023-02-04,2,11,1,S,20,20
11515,2023-02-04,2,11,2,S,18,18
11516,2023-02-04,2,11,3,S,12,12
11517,2023-02-04,2,12,1,S,20,20
11518,2023-02-04,2,12,2,T,20,60
11519,2023-02-04,2,12,3,S,1,1
11520,2023-02-04,2,13,1,T,20,60
11521,2023-02-04,2,13,2,S,20,20
11522,2023-02-04,2,13,3,S,20,20
11523,2023-02-04,2,14,1,T,20,60
11524,2023-02-04,2,14,2,S,20,20
11525,2023-02-04,2,14,3,S,5,5
11526,2023-02-04,2,15,1,S,20,20
11527,2023-02-04,2,15,2,T,20,60
11528,2023-02-04,2,15,3,S,1,1
11529,2023-02-04,2,16,1,S,19,19
11530,2023-02-04,2,16,2,T,19,57
11531,2023-02-04,2,16,3,T,19,57
11532,2023-02-04,2,17,1,S,5,5
11533,2023-02-04,2,17,2,D,5,10
11534,2023-02-04,2,17,3,S,1,1
11535,2023-02-04,2,18,1,S,5,5
11536,2023-02-04,2,18,2,S,20,20
11537,2023-02-04,2,18,3,T,20,60
11538,2023-02-04,2,19,1,S,20,20
11539,2023-02-04,2,19,2,S,20,20
11540,2023-02-04,2,19,3,S,12,12
11541,2023-02-04,2,20,1,S,5,5
11542,2023-02-04,2,20,2,T,5,15
11543,2023-02-04,2,20,3,S,20,20
11544,2023-02-04,2,21,1,S,12,12
11545,2023-02-04,2,21,2,S,5,5
11546,2023-02-04,2,21,3,S,20,20
11547,2023-02-04,2,22,1,T,20,60
11548,2023-02-04,2,22,2,S,18,18
11549,2023-02-04,2,22,3,S,20,20
11550,2023-02-04,2,23,1,S,3,3
11551,2023-02-04,2,23,2,T,3,9
11552,2023-02-04,2,23,3,S,7,7
11553,2023-02-04,2,24,1,S,20,20
11554,2023-02-04,2,24,2,S,20,20
11555,2023-02-04,2,24,3,S,20,20
11556,2023-02-04,2,25,1,S,20,20
11557,2023-02-04,2,25,2,S,20,20
11558,2023-02-04,2,25,3,S,5,5
11559,2023-02-04,2,26,1,S,20,20
11560,2023-02-04,2,26,2,S,1,1
11561,2023-02-04,2,26,3,S,20,20
11562,2023-02-04,2,27,1,S,19,19
11563,2023-02-04,2,27,2,S,19,19
11564,2023-02-04,2,27,3,S,19,19
11565,2023-02-04,2,28,1,D,5,10
11566,2023-02-04,2,28,2,S,20,20
11567,2023-02-04,2,28,3,S,20,20
11568,2023-02-04,2,29,1,T,20,60
11569,2023-02-04,2,29,2,S,20,20
11570,2023-02-04,2,29,3,S,20,20
11571,2023-02-04,2,30,1,S,20,20
11572,2023-02-04,2,30,2,S,20,20
11573,2023-02-04,2,30,3,T,1,3
11574,2023-02-04,2,31,1,S,20,20
11575,2023-02-04,2,31,2,S,20,20
11576,2023-02-04,2,31,3,T,1,3
11577,2023-02-04,2,32,1,T,5,15
11578,2023-02-04,2,32,2,S,12,12
11579,2023-02-04,2,32,3,S,20,20
11580,2023-02-04,2,33,1,S,20,20
11581,2023-02-04,2,33,2,T,20,60
11582,2023-02-04,2,33,3,S,20,20
11583,2023-02-21,1,1,1,S,3,3
11584,2023-02-21,1,1,2,S,19,19
11585,2023-02-21,1,1,3,S,17,17
11586,2023-02-21,1,2,1,T,20,60
11587,2023-02-21,1,2,2,S,1,1
11588,2023-02-21,1,2,3,T,20,60
11589,2023-02-21,1,3,1,S,5,5
11590,2023-02-21,1,3,2,S,20,20
11591,2023-02-21,1,3,3,D,20,40
11592,2023-02-21,1,4,1,T,19,57
11593,2023-02-21,1,4,2,T,7,21
11594,2023-02-21,1,4,3,S,7,7
11595,2023-02-21,1,5,1,T,20,60
11596,2023-02-21,1,5,2,S,20,20
11597,2023-02-21,1,5,3,S,20,20
11598,2023-02-21,1,6,1,S,20,20
11599,2023-02-21,1,6,2,T,20,60
11600,2023-02-21,1,6,3,S,20,20
11601,2023-02-21,1,7,1,T,1,3
11602,2023-02-21,1,7,2,S,5,5
11603,2023-02-21,1,7,3,S,20,20
11604,2023-02-21,1,8,1,T,19,57
11605,2023-02-21,1,8,2,S,7,7
11606,2023-02-21,1,8,3,S,19,19
11607,2023-02-21,1,9,1,T,19,57
11608,2023-02-21,1,9,2,S,19,19
11609,2023-02-21,1,9,3,S,7,7
11610,2023-02-21,1,10,1,T,5,15
11611,2023-02-21,1,10,2,S,5,5
11612,2023-02-21,1,10,3,S,20,20
11613,2023-02-21,1,11,1,T,20,60
11614,2023-02-21,1,11,2,T,5,15
11615,2023-02-21,1,11,3,T,20,60
11616,2023-02-21,1,12,1,D,20,40
11617,2023-02-21,1,12,2,S,20,20
11618,2023-02-21,1,12,3,S,20,20
11619,2023-02-21,1,13,1,S,19,19
11620,2023-02-21,1,13,2,T,19,57
11621,2023-02-21,1,13,3,S,19,19
11622,2023-02-21,1,14,1,D,19,38
11623,2023-02-21,1,14,2,S,7,7
11624,2023-02-21,1,14,3,S,7,7
11625,2023-02-21,1,15,1,S,18,18
11626,2023-02-21,1,15,2,T,5,15
11627,2023-02-21,1,15,3,S,5,5
11628,2023-02-21,1,16,1,D,3,6
11629,2023-02-21,1,16,2,S,19,19
11630,2023-02-21,1,16,3,S,7,7
11631,2023-02-21,1,17,1,T,20,60
11632,2023-02-21,1,17,2,S,20,20
11633,2023-02-21,1,17,3,S,1,1
11634,2023-02-21,1,18,1,S,19,19
11635,2023-02-21,1,18,2,S,19,19
11636,2023-02-21,1,18,3,T,7,21
11637,2023-02-21,1,19,1,T,20,60
11638,2023-02-21,1,19,2,S,5,5
11639,2023-02-21,1,19,3,S,5,5
11640,2023-02-21,1,20,1,S,19,19
11641,2023-02-21,1,20,2,S,19,19
11642,2023-02-21,1,20,3,S,19,19
11643,2023-02-21,1,21,1,D,19,38
11644,2023-02-21,1,21,2,T,3,9
11645,2023-02-21,1,21,3,S,7,7
11646,2023-02-21,1,22,1,S,5,5
11647,2023-02-21,1,22,2,S,5,5
11648,2023-02-21,1,22,3,S,20,20
11649,2023-02-21,1,23,1,S,5,5
11650,2023-02-21,1,23,2,S,18,18
11651,2023-02-21,1,23,3,S,5,5
11652,2023-02-21,1,24,1,S,1,1
11653,2023-02-21,1,24,2,S,20,20
11654,2023-02-21,1,24,3,S,20,20
11655,2023-02-21,1,25,1,S,19,19
11656,2023-02-21,1,25,2,T,19,57
11657,2023-02-21,1,25,3,S,19,19
11658,2023-02-21,1,26,1,T,20,60
11659,2023-02-21,1,26,2,S,20,20
11660,2023-02-21,1,26,3,S,20,20
11661,2023-02-21,1,27,1,T,19,57
11662,2023-02-21,1,27,2,S,19,19
11663,2023-02-21,1,27,3,S,19,19
11664,2023-02-21,1,28,1,T,1,3
11665,2023-02-21,1,28,2,D,20,40
11666,2023-02-21,1,28,3,T,5,15
11667,2023-02-21,1,29,1,S,20,20
11668,2023-02-21,1,29,2,D,5,10
11669,2023-02-21,1,29,3,D,20,40
11670,2023-02-21,1,30,1,S,19,19
11671,2023-02-21,1,30,2,S,19,19
11672,2023-02-21,1,30,3,D,3,6
11673,2023-02-21,1,31,1,D,19,38
11674,2023-02-21,1,31,2,S,7,7
11675,2023-02-21,1,31,3,S,19,19
11676,2023-02-21,1,32,1,D,19,38
11677,2023-02-21,1,32,2,S,19,19
11678,2023-02-21,1,32,3,S,3,3
11679,2023-02-21,1,33,1,T,20,60
11680,2023-02-21,1,33,2,S,20,20
11681,2023-02-21,1,33,3,D,20,40
11682,2023-02-21,2,1,1,T,5,15
11683,2023-02-21,2,1,2,S,5,5
11684,2023-02-21,2,1,3,S,20,20
11685,2023-02-21,2,2,1,S,5,5
11686,2023-02-21,2,2,2,T,1,3
11687,2023-02-21,2,2,3,D,20,40
11688,2023-02-21,2,3,1,S,5,5
11689,2023-02-21,2,3,2,D,5,10
11690,2023-02-21,2,3,3,S,20,20
11691,2023-02-21,2,4,1,S,20,20
11692,2023-02-21,2,4,2,S,1,1
11693,2023-02-21,2,4,3,S,1,1
11694,2023-02-21,2,5,1,S,5,5
11695,2023-02-21,2,5,2,S,1,1
11696,2023-02-21,2,5,3,T,1,3
11697,2023-02-21,2,6,1,S,5,5
11698,2023-02-21,2,6,2,S,5,5
11699,2023-02-21,2,6,3,D,5,10
11700,2023-02-21,2,7,1,D,5,10
11701,2023-02-21,2,7,2,S,1,1
11702,2023-02-21,2,7,3,T,20,60
11703,2023-02-21,2,8,1,S,19,19
11704,2023-02-21,2,8,2,T,3,9
11705,2023-02-21,2,8,3,T,19,57
11706,2023-02-21,2,9,1,T,20,60
11707,2023-02-21,2,9,2,T,20,60
11708,2023-02-21,2,9,3,D,20,40
11709,2023-02-21,2,10,1,T,1,3
11710,2023-02-21,2,10,2,S,20,20
11711,2023-02-21,2,10,3,S,20,20
11712,2023-02-21,2,11,1,S,5,5
11713,2023-02-21,2,11,2,S,20,20
11714,2023-02-21,2,11,3,S,20,20
11715,2023-02-21,2,12,1,S,19,19
11716,2023-02-21,2,12,2,S,19,19
11717,2023-02-21,2,12,3,S,19,19
11718,2023-02-21,2,13,1,T,20,60
11719,2023-02-21,2,13,2,S,18,18
11720,2023-02-21,2,13,3,S,20,20
11721,2023-02-21,2,14,1,T,20,60
11722,2023-02-21,2,14,2,T,5,15
11723,2023-02-21,2,14,3,S,20,20
11724,2023-02-21,2,15,1,S,20,20
11725,2023-02-21,2,15,2,S,18,18
11726,2023-02-21,2,15,3,S,18,18
11727,2023-02-21,2,16,1,S,18,18
11728,2023-02-21,2,16,2,S,12,12
11729,2023-02-21,2,16,3,T,20,60
11730,2023-02-21,2,17,1,S,18,18
11731,2023-02-21,2,17,2,S,20,20
11732,2023-02-21,2,17,3,S,20,20
11733,2023-02-21,2,18,1,S,20,20
11734,2023-02-21,2,18,2,S,20,20
11735,2023-02-21,2,18,3,D,1,2
11736,2023-02-21,2,19,1,T,1,3
11737,2023-02-21,2,19,2,S,1,1
11738,2023-02-21,2,19,3,D,1,2
11739,2023-02-21,2,20,1,D,20,40
11740,2023-02-21,2,20,2,D,1,2
11741,2023-02-21,2,20,3,T,20,60
11742,2023-02-21,2,21,1,T,1,3
11743,2023-02-21,2,21,2,D,20,40
11744,2023-02-21,2,21,3,S,20,20
11745,2023-02-21,2,22,1,S,20,20
11746,2023-02-21,2,22,2,S,1,1
11747,2023-02-21,2,22,3,S,5,5
11748,2023-02-21,2,23,1,S,19,19
11749,2023-02-21,2,23,2,S,19,19
11750,2023-02-21,2,23,3,T,3,9
11751,2023-02-21,2,24,1,S,19,19
11752,2023-02-21,2,24,2,S,7,7
11753,2023-02-21,2,24,3,S,19,19
11754,2023-02-21,2,25,1,S,20,20
11755,2023-02-21,2,25,2,S,18,18
11756,2023-02-21,2,25,3,S,20,20
11757,2023-02-21,2,26,1,S,20,20
11758,2023-02-21,2,26,2,S,20,20
11759,2023-02-21,2,26,3,S,18,18
11760,2023-02-21,2,27,1,S,5,5
11761,2023-02-21,2,27,2,S,1,1
11762,2023-02-21,2,27,3,D,20,40
11763,2023-02-21,2,28,1,S,20,20
11764,2023-02-21,2,28,2,S,20,20
11765,2023-02-21,2,28,3,T,20,60
11766,2023-02-21,2,29,1,S,19,19
11767,2023-02-21,2,29,2,D,7,14
11768,2023-02-21,2,29,3,S,7,7
11769,2023-02-21,2,30,1,S,20,20
11770,2023-02-21,2,30,2,S,1,1
11771,2023-02-21,2,30,3,S,20,20
11772,2023-02-21,2,31,1,S,1,1
11773,2023-02-21,2,31,2,S,20,20
11774,2023-02-21,2,31,3,S,1,1
11775,2023-02-21,2,32,1,T,3,9
11776,2023-02-21,2,32,2,S,19,19
11777,2023-02-21,2,32,3,S,3,3
11778,2023-02-21,2,33,1,S,20,20
11779,2023-02-21,2,33,2,S,1,1
11780,2023-02-21,2,33,3,S,20,20
11781,2023-02-21,3,1,1,D,1,2
11782,2023-02-21,3,1,2,T,20,60
11783,2023-02-21,3,1,3,S,20,20
11784,2023-02-21,3,2,1,D,5,10
11785,2023-02-21,3,2,2,S,20,20
11786,2023-02-21,3,2,3,D,1,2
11787,2023-02-21,3,3,1,S,20,20
11788,2023-02-21,3,3,2,S,18,18
11789,2023-02-21,3,3,3,T,20,60
11790,2023-02-21,3,4,1,S,18,18
11791,2023-02-21,3,4,2,S,20,20
11792,2023-02-21,3,4,3,S,20,20
11793,2023-02-21,3,5,1,S,5,5
11794,2023-02-21,3,5,2,S,5,5
11795,2023-02-21,3,5,3,D,1,2
11796,2023-02-21,3,6,1,S,20,20
11797,2023-02-21,3,6,2,S,12,12
11798,2023-02-21,3,6,3,T,20,60
11799,2023-02-21,3,7,1,S,5,5
11800,2023-02-21,3,7,2,T,20,60
11801,2023-02-21,3,7,3,S,20,20
11802,2023-02-21,3,8,1,S,20,20
11803,2023-02-21,3,8,2,S,20,20
11804,2023-02-21,3,8,3,S,20,20
11805,2023-02-21,3,9,1,T,20,60
11806,2023-02-21,3,9,2,S,20,20
11807,2023-02-21,3,9,3,S,20,20
11808,2023-02-21,3,10,1,S,20,20
11809,2023-02-21,3,10,2,S,1,1
11810,2023-02-21,3,10,3,S,20,20
11811,2023-02-21,3,11,1,S,20,20
11812,2023-02-21,3,11,2,S,20,20
11813,2023-02-21,3,11,3,S,20,20
11814,2023-02-21,3,12,1,T,5,15
11815,2023-02-21,3,12,2,T,5,15
11816,2023-02-21,3,12,3,S,20,20
11817,2023-02-21,3,13,1,T,1,3
11818,2023-02-21,3,13,2,S,12,12
11819,2023-02-21,3,13,3,T,5,15
11820,2023-02-21,3,14,1,S,19,19
11821,2023-02-21,3,14,2,S,19,19
11822,2023-02-21,3,14,3,S,19,19
11823,2023-02-21,3,15,1,T,20,60
11824,2023-02-21,3,15,2,S,1,1
11825,2023-02-21,3,15,3,S,20,20
11826,2023-02-21,3,16,1,T,7,21
11827,2023-02-21,3,16,2,S,7,7
11828,2023-02-21,3,16,3,S,19,19
11829,2023-02-21,3,17,1,D,1,2
11830,2023-02-21,3,17,2,S,1,1
11831,2023-02-21,3,17,3,S,20,20
11832,2023-02-21,3,18,1,S,20,20
11833,2023-02-21,3,18,2,T,20,60
11834,2023-02-21,3,18,3,S,20,20
11835,2023-02-21,3,19,1,S,20,20
11836,2023-02-21,3,19,2,T,1,3
11837,2023-02-21,3,19,3,S,18,18
11838,2023-02-21,3,20,1,S,5,5
11839,2023-02-21,3,20,2,T,5,15
11840,2023-02-21,3,20,3,S,20,20
11841,2023-02-21,3,21,1,S,20,20
11842,2023-02-21,3,21,2,S,20,20
11843,2023-02-21,3,21,3,S,5,5
11844,2023-02-21,3,22,1,S,20,20
11845,2023-02-21,3,22,2,S,1,1
11846,2023-02-21,3,22,3,T,5,15
11847,2023-02-21,3,23,1,S,19,19
11848,2023-02-21,3,23,2,T,19,57
11849,2023-02-21,3,23,3,S,19,19
11850,2023-02-21,3,24,1,D,1,2
11851,2023-02-21,3,24,2,S,5,5
11852,2023-02-21,3,24,3,S,1,1
11853,2023-02-21,3,25,1,S,20,20
11854,2023-02-21,3,25,2,D,20,40
11855,2023-02-21,3,25,3,T,20,60
11856,2023-02-21,3,26,1,S,20,20
11857,2023-02-21,3,26,2,T,20,60
11858,2023-02-21,3,26,3,T,5,15
11859,2023-02-21,3,27,1,S,20,20
11860,2023-02-21,3,27,2,S,20,20
11861,2023-02-21,3,27,3,T,1,3
11862,2023-02-21,3,28,1,S,7,7
11863,2023-02-21,3,28,2,S,19,19
11864,2023-02-21,3,28,3,S,19,19
11865,2023-02-21,3,29,1,S,20,20
11866,2023-02-21,3,29,2,D,20,40
11867,2023-02-21,3,29,3,S,20,20
11868,2023-02-21,3,30,1,D,7,14
11869,2023-02-21,3,30,2,S,19,19
11870,2023-02-21,3,30,3,S,19,19
11871,2023-02-21,3,31,1,S,16,16
11872,2023-02-21,3,31,2,S,19,19
11873,2023-02-21,3,31,3,S,19,19
11874,2023-02-21,3,32,1,S,20,20
11875,2023-02-21,3,32,2,T,20,60
11876,2023-02-21,3,32,3,D,1,2
11877,2023-02-21,3,33,1,S,20,20
11878,2023-02-21,3,33,2,S,20,20
11879,2023-02-21,3,33,3,S,12,12
11880,2023-03-10,1,1,1,T,20,60
11881,2023-03-10,1,1,2,S,1,1
11882,2023-03-10,1,1,3,S,20,20
11883,2023-03-10,1,2,1,D,1,2
11884,2023-03-10,1,2,2,T,5,15
11885,2023-03-10,1,2,3,S,20,20
11886,2023-03-10,1,3,1,T,19,57
11887,2023-03-10,1,3,2,S,19,19
11888,2023-03-10,1,3,3,S,19,19
11889,2023-03-10,1,4,1,T,19,57
11890,2023-03-10,1,4,2,S,19,19
11891,2023-03-10,1,4,3,S,19,19
11892,2023-03-10,1,5,1,S,19,19
11893,2023-03-10,1,5,2,S,7,7
11894,2023-03-10,1,5,3,S,19,19
11895,2023-03-10,1,6,1,S,20,20
11896,2023-03-10,1,6,2,S,1,1
11897,2023-03-10,1,6,3,S,5,5
11898,2023-03-10,1,7,1,T,20,60
11899,2023-03-10,1,7,2,S,1,1
11900,2023-03-10,1,7,3,S,5,5
11901,2023-03-10,1,8,1,S,20,20
11902,2023-03-10,1,8,2,T,20,60
11903,2023-03-10,1,8,3,S,20,20
11904,2023-03-10,1,9,1,T,5,15
11905,2023-03-10,1,9,2,S,20,20
11906,2023-03-10,1,9,3,S,20,20
11907,2023-03-10,1,10,1,T,20,60
11908,2023-03-10,1,10,2,S,20,20
11909,2023-03-10,1,10,3,S,5,5
11910,2023-03-10,1,11,1,S,20,20
11911,2023-03-10,1,11,2,S,1,1
11912,2023-03-10,1,11,3,S,20,20
11913,2023-03-10,1,12,1,S,19,19
11914,2023-03-10,1,12,2,S,3,3
11915,2023-03-10,1,12,3,D,7,14
11916,2023-03-10,1,13,1,S,7,7
11917,2023-03-10,1,13,2,S,19,19
11918,2023-03-10,1,13,3,S,19,19
11919,2023-03-10,1,14,1,S,1,1
11920,2023-03-10,1,14,2,S,20,20
11921,2023-03-10,1,14,3,T,20,60
11922,2023-03-10,1,15,1,S,20,20
11923,2023-03-10,1,15,2,T,5,15
11924,2023-03-10,1,15,3,D,20,40
11925,2023-03-10,1,16,1,D,20,40
11926,2023-03-10,1,16,2,T,5,15
11927,2023-03-10,1,16,3,S,20,20
11928,2023-03-10,1,17,1,S,20,20
11929,2023-03-10,1,17,2,S,20,20
11930,2023-03-10,1,17,3,S,20,20
11931,2023-03-10,1,18,1,T,20,60
11932,2023-03-10,1,18,2,S,20,20
11933,2023-03-10,1,18,3,T,1,3
11934,2023-03-10,1,19,1,T,1,3
11935,2023-03-10,1,19,2,S,20,20
11936,2023-03-10,1,19,3,S,5,5
11937,2023-03-10,1,20,1,S,20,20
11938,2023-03-10,1,20,2,D,1,2
11939,2023-03-10,1,20,3,S,5,5
11940,2023-03-10,1,21,1,T,5,15
11941,2023-03-10,1,21,2,S,12,12
11942,2023-03-10,1,21,3,S,20,20
11943,2023-03-10,1,22,1,T,20,60
11944,2023-03-10,1,22,2,S,20,20
11945,2023-03-10,1,22,3,S,20,20
11946,2023-03-10,1,23,1,S,1,1
11947,2023-03-10,1,23,2,T,1,3
11948,2023-03-10,1,23,3,T,20,60
11949,2023-03-10,1,24,1,T,20,60
11950,2023-03-10,1,24,2,T,20,60
11951,2023-03-10,1,24,3,T,1,3
11952,2023-03-10,1,25,1,S,19,19
11953,2023-03-10,1,25,2,S,19,19
11954,2023-03-10,1,25,3,S,19,19
11955,2023-03-10,1,26,1,S,7,7
11956,2023-03-10,1,26,2,S,19,19
11957,2023-03-10,1,26,3,S,19,19
11958,2023-03-10,1,27,1,S,20,20
11959,2023-03-10,1,27,2,S,1,1
11960,2023-03-10,1,27,3,S,20,20
11961,2023-03-10,1,28,1,S,1,1
11962,2023-03-10,1,28,2,S,5,5
11963,2023-03-10,1,28,3,S,20,20
11964,2023-03-10,1,29,1,S,7,7
11965,2023-03-10,1,29,2,T,7,21
11966,2023-03-10,1,29,3,T,19,57
11967,2023-03-10,1,30,1,S,1,1
11968,2023-03-10,1,30,2,S,5,5
11969,2023-03-10,1,30,3,S,20,20
11970,2023-03-10,1,31,1,S,20,20
11971,2023-03-10,1,31,2,S,1,1
11972,2023-03-10,1,31,3,S,5,5
11973,2023-03-10,1,32,1,T,1,3
11974,2023-03-10,1,32,2,S,20,20
11975,2023-03-10,1,32,3,S,20,20
11976,2023-03-10,1,33,1,S,20,20
11977,2023-03-10,1,33,2,T,5,15
11978,2023-03-10,1,33,3,S,20,20
11979,2023-03-10,2,1,1,S,1,1
11980,2023-03-10,2,1,2,T,5,15
11981,2023-03-10,2,1,3,T,20,60
11982,2023-03-10,2,2,1,S,20,20
11983,2023-03-10,2,2,2,S,20,20
11984,2023-03-10,2,2,3,S,20,20
11985,2023-03-10,2,3,1,S,19,19
11986,2023-03-10,2,3,2,D,3,6
11987,2023-03-10,2,3,3,T,19,57
11988,2023-03-10,2,4,1,T,5,15
11989,2023-03-10,2,4,2,S,5,5
11990,2023-03-10,2,4,3,S,20,20
11991,2023-03-10,2,5,1,S,3,3
11992,2023-03-10,2,5,2,T,3,9
11993,2023-03-10,2,5,3,T,19,57
11994,2023-03-10,2,6,1,S,3,3
11995,2023-03-10,2,6,2,T,7,21
11996,2023-03-10,2,6,3,T,3,9
11997,2023-03-10,2,7,1,T,1,3
11998,2023-03-10,2,7,2,D,1,2
11999,2023-03-10,2,7,3,S,20,20
12000,2023-03-10,2,8,1,S,20,20
12001,2023-03-10,2,8,2,S,20,20
12002,2023-03-10,2,8,3,T,20,60
12003,2023-03-10,2,9,1,S,19,19
12004,2023-03-10,2,9,2,T,19,57
12005,2023-03-10,2,9,3,S,19,19
12006,2023-03-10,2,10,1,S,20,20
12007,2023-03-10,2,10,2,D,20,40
12008,2023-03-10,2,10,3,S,20,20
12009,2023-03-10,2,11,1,D,1,2
12010,2023-03-10,2,11,2,S,20,20
12011,2023-03-10,2,11,3,T,20,60
12012,2023-03-10,2,12,1,T,19,57
12013,2023-03-10,2,12,2,S,16,16
12014,2023-03-10,2,12,3,T,3,9
12015,2023-03-10,2,13,1,S,1,1
12016,2023-03-10,2,13,2,T,20,60
12017,2023-03-10,2,13,3,S,20,20
12018,2023-03-10,2,14,1,S,12,12
12019,2023-03-10,2,14,2,S,12,12
12020,2023-03-10,2,14,3,T,20,60
12021,2023-03-10,2,15,1,D,20,40
12022,2023-03-10,2,15,2,S,5,5
12023,2023-03-10,2,15,3,S,5,5
12024,2023-03-10,2,16,1,S,1,1
12025,2023-03-10,2,16,2,T,20,60
12026,2023-03-10,2,16,3,D,1,2
12027,2023-03-10,2,17,1,S,20,20
12028,2023-03-10,2,17,2,T,5,15
12029,2023-03-10,2,17,3,S,20,20
12030,2023-03-10,2,18,1,T,20,60
12031,2023-03-10,2,18,2,S,20,20
12032,2023-03-10,2,18,3,S,5,5
12033,2023-03-10,2,19,1,D,20,40
12034,2023-03-10,2,19,2,S,5,5
12035,2023-03-10,2,19,3,S,18,18
12036,2023-03-10,2,20,1,S,20,20
12037,2023-03-10,2,20,2,S,20,20
12038,2023-03-10,2,20,3,S,20,20
12039,2023-03-10,2,21,1,S,20,20
12040,2023-03-10,2,21,2,D,20,40
12041,2023-03-10,2,21,3,S,20,20
12042,2023-03-10,2,22,1,T,19,57
12043,2023-03-10,2,22,2,S,19,19
12044,2023-03-10,2,22,3,S,19,19
12045,2023-03-10,2,23,1,T,1,3
12046,2023-03-10,2,23,2,S,20,20
12047,2023-03-10,2,23,3,S,20,20
12048,2023-03-10,2,24,1,T,20,60
12049,2023-03-10,2,24,2,S,20,20
12050,2023-03-10,2,24,3,S,18,18
12051,2023-03-10,2,25,1,S,18,18
12052,2023-03-10,2,25,2,S,20,20
12053,2023-03-10,2,25,3,S,20,20
12054,2023-03-10,2,26,1,T,19,57
12055,2023-03-10,2,26,2,T,19,57
12056,2023-03-10,2,26,3,D,7,14
12057,2023-03-10,2,27,1,S,20,20
12058,2023-03-10,2,27,2,S,5,5
12059,2023-03-10,2,27,3,T,20,60
12060,2023-03-10,2,28,1,S,18,18
12061,2023-03-10,2,28,2,T,1,3
12062,2023-03-10,2,28,3,S,20,20
12063,2023-03-10,2,29,1,S,20,20
12064,2023-03-10,2,29,2,S,20,20
12065,2023-03-10,2,29,3,S,20,20
12066,2023-03-10,2,30,1,S,20,20
12067,2023-03-10,2,30,2,S,1,1
12068,2023-03-10,2,30,3,T,20,60
12069,2023-03-10,2,31,1,S,20,20
12070,2023-03-10,2,31,2,S,20,20
12071,2023-03-10,2,31,3,S,20,20
12072,2023-03-10,2,32,1,S,19,19
12073,2023-03-10,2,32,2,S,19,19
12074,2023-03-10,2,32,3,S,19,19
12075,2023-03-10,2,33,1,S,19,19
12076,2023-03-10,2,33,2,S,19,19
12077,2023-03-10,2,33,3,S,7,7
12078,2023-03-13,1,1,1,S,20,20
12079,2023-03-13,1,1,2,S,20,20
12080,2023-03-13,1,1,3,T,20,60
12081,2023-03-13,1,2,1,T,20,60
12082,2023-03-13,1,2,2,S,20,20
12083,2023-03-13,1,2,3,S,20,20
12084,2023-03-13,1,3,1,S,20,20
12085,2023-03-13,1,3,2,D,20,40
12086,2023-03-13,1,3,3,T,5,15
12087,2023-03-13,1,4,1,T,20,60
12088,2023-03-13,1,4,2,T,20,60
